order_id,order_date,region,product_id,supplier_id,quantity,unit_sales,revenue,promised_date,delivered_date,delivery_days,delivery_status,fulfillment_status,return_flag,late_flag
O002051,2025-03-04,West,P0055,S010,2,76.46,152.92,2025-03-06,2025-03-06,2,On Time,Returned,1,0
O002052,2025-06-13,South,P0005,S004,3,247.38,742.14,2025-06-16,2025-06-21,8,Late,Fulfilled,0,1
O002053,2025-03-30,South,P0029,S004,1,76.33,76.33,2025-04-01,2025-03-31,1,On Time,Fulfilled,0,0
O002054,2025-01-26,North,P0028,S001,6,123.49,740.94,2025-01-29,2025-01-30,4,Late,Fulfilled,0,1
O002055,2025-08-15,West,P0013,S004,5,290.72,1453.6,2025-08-21,2025-08-20,5,On Time,Fulfilled,0,0
O002056,2025-02-16,South,P0031,S010,2,75.12,150.24,2025-02-19,2025-02-18,2,On Time,Returned,1,0
O002057,2025-11-30,South,P0050,S007,6,37.5,225.0,2025-12-04,2025-12-04,4,On Time,Fulfilled,0,0
O002058,2025-06-22,West,P0003,S010,1,294.12,294.12,2025-06-25,2025-06-25,3,On Time,Fulfilled,0,0
O002059,2025-04-13,East,P0051,S010,5,159.11,795.55,2025-04-15,2025-04-16,3,Late,Fulfilled,0,1
O002060,2025-10-09,South,P0030,S007,7,299.53,2096.71,2025-10-15,2025-10-15,6,On Time,Fulfilled,0,0
O002061,2025-01-19,East,P0033,S004,7,183.37,1283.59,2025-01-21,2025-01-21,2,On Time,Fulfilled,0,0
O002062,2025-07-22,North,P0042,S007,7,315.31,2207.17,2025-07-26,2025-07-25,3,On Time,Fulfilled,0,0
O002063,2025-05-14,Central,P0005,S004,1,247.38,247.38,2025-05-20,2025-05-19,5,On Time,Fulfilled,0,0
O002064,2025-10-15,East,P0043,S010,7,254.39,1780.73,2025-10-17,2025-10-17,2,On Time,Returned,1,0
O002065,2025-02-28,Central,P0047,S010,4,108.12,432.48,2025-03-06,2025-03-05,5,On Time,Fulfilled,0,0
O002066,2025-09-14,North,P0044,S001,5,281.48,1407.4,2025-09-16,2025-09-16,2,On Time,Returned,1,0
O002067,2025-02-09,South,P0049,S004,1,224.76,224.76,2025-02-11,2025-02-11,2,On Time,Fulfilled,0,0
O002068,2025-08-02,South,P0008,S001,8,158.77,1270.16,2025-08-06,2025-08-11,9,Late,Fulfilled,0,1
O002069,2025-10-08,South,P0021,S004,2,179.24,358.48,2025-10-11,2025-10-11,3,On Time,Fulfilled,0,0
O002070,2025-05-04,East,P0025,S004,6,171.85,1031.1,2025-05-06,2025-05-05,1,On Time,Fulfilled,0,0
O002071,2025-03-21,Central,P0031,S010,6,75.12,450.72,2025-03-26,2025-03-25,4,On Time,Fulfilled,0,0
O002072,2025-09-05,East,P0054,S007,2,261.11,522.22,2025-09-10,2025-09-16,11,Late,Fulfilled,0,1
O002073,2025-08-29,North,P0018,S007,4,79.76,319.04,2025-09-01,2025-08-31,2,On Time,Fulfilled,0,0
O002074,2025-03-19,Central,P0024,S001,7,64.9,454.3,2025-03-21,2025-03-20,1,On Time,Fulfilled,0,0
O002075,2025-07-19,South,P0016,S001,8,140.21,1121.68,2025-07-22,2025-07-27,8,Late,Returned,1,1
O002076,2025-01-21,West,P0035,S010,8,211.82,1694.56,2025-01-26,2025-01-25,4,On Time,Fulfilled,0,0
O002077,2025-06-23,South,P0038,S007,7,97.26,680.82,2025-06-26,2025-06-26,3,On Time,Fulfilled,0,0
O002078,2025-02-15,Central,P0060,S001,5,118.33,591.65,2025-02-20,2025-02-19,4,On Time,Returned,1,0
O002079,2025-08-20,Central,P0003,S010,3,294.12,882.36,2025-08-25,2025-08-25,5,On Time,Fulfilled,0,0
O002080,2025-03-06,North,P0029,S004,5,76.33,381.65,2025-03-12,2025-03-12,6,On Time,Fulfilled,0,0
O002081,2025-05-09,Central,P0048,S001,2,141.97,283.94,2025-05-15,2025-05-14,5,On Time,Fulfilled,0,0
O002082,2025-06-17,South,P0033,S004,3,183.37,550.11,2025-06-23,2025-06-22,5,On Time,Fulfilled,0,0
O002083,2025-04-04,North,P0029,S004,3,76.33,228.99,2025-04-08,2025-04-08,4,On Time,Fulfilled,0,0
O002084,2025-12-26,East,P0031,S010,1,75.12,75.12,2025-12-29,2025-12-30,4,Late,Fulfilled,0,1
O002085,2025-11-16,South,P0002,S007,2,244.65,489.3,2025-11-19,2025-11-20,4,Late,Fulfilled,0,1
O002086,2025-01-13,East,P0028,S001,6,123.49,740.94,2025-01-16,2025-01-16,3,On Time,Fulfilled,0,0
O002087,2025-05-15,North,P0057,S004,3,302.85,908.55,2025-05-20,2025-05-21,6,Late,Fulfilled,0,1
O002088,2025-02-16,North,P0035,S010,3,211.82,635.46,2025-02-21,2025-02-20,4,On Time,Fulfilled,0,0
O002089,2025-06-07,North,P0043,S010,8,254.39,2035.12,2025-06-09,2025-06-08,1,On Time,Fulfilled,0,0
O002090,2025-01-03,East,P0019,S010,6,269.79,1618.74,2025-01-08,2025-01-08,5,On Time,Fulfilled,0,0
O002091,2025-08-29,South,P0021,S004,1,179.24,179.24,2025-09-02,2025-09-01,3,On Time,Fulfilled,0,0
O002092,2025-09-14,East,P0003,S010,4,294.12,1176.48,2025-09-20,2025-09-24,10,Late,Fulfilled,0,1
O002093,2025-12-07,Central,P0025,S004,4,171.85,687.4,2025-12-13,2025-12-12,5,On Time,Fulfilled,0,0
O002094,2025-03-04,South,P0007,S010,6,85.99,515.94,2025-03-10,2025-03-09,5,On Time,Fulfilled,0,0
O002095,2025-08-14,Central,P0005,S004,2,247.38,494.76,2025-08-19,2025-08-18,4,On Time,Fulfilled,0,0
O002096,2025-06-21,West,P0047,S010,7,108.12,756.84,2025-06-23,2025-06-23,2,On Time,Fulfilled,0,0
O002097,2025-01-30,East,P0009,S004,1,209.42,209.42,2025-02-04,2025-02-03,4,On Time,Fulfilled,0,0
O002098,2025-04-02,Central,P0004,S001,1,209.94,209.94,2025-04-08,2025-04-10,8,Late,Fulfilled,0,1
O002099,2025-01-11,South,P0039,S010,5,71.46,357.3,2025-01-14,2025-01-14,3,On Time,Fulfilled,0,0
O002100,2025-02-08,North,P0053,S004,2,133.42,266.84,2025-02-12,2025-02-13,5,Late,Fulfilled,0,1
O002101,2025-12-07,South,P0049,S004,4,224.76,899.04,2025-12-13,2025-12-12,5,On Time,Fulfilled,0,0
O002102,2025-04-22,West,P0035,S010,5,211.82,1059.1,2025-04-25,2025-04-24,2,On Time,Returned,1,0
O002103,2025-12-11,South,P0046,S007,4,225.07,900.28,2025-12-17,2025-12-17,6,On Time,Fulfilled,0,0
O002104,2025-03-18,West,P0025,S004,8,171.85,1374.8,2025-03-24,2025-03-25,7,Late,Fulfilled,0,1
O002105,2025-09-26,Central,P0048,S001,6,141.97,851.82,2025-09-28,2025-09-30,4,Late,Fulfilled,0,1
O002106,2025-11-20,West,P0040,S001,2,216.21,432.42,2025-11-24,2025-11-23,3,On Time,Fulfilled,0,0
O002107,2025-05-28,South,P0013,S004,6,290.72,1744.32,2025-05-30,2025-05-29,1,On Time,Fulfilled,0,0
O002108,2025-07-23,East,P0053,S004,2,133.42,266.84,2025-07-29,2025-07-30,7,Late,Fulfilled,0,1
O002109,2025-01-23,East,P0024,S001,7,64.9,454.3,2025-01-27,2025-01-28,5,Late,Fulfilled,0,1
O002110,2025-02-25,Central,P0009,S004,1,209.42,209.42,2025-02-27,2025-02-26,1,On Time,Fulfilled,0,0
O002111,2025-01-14,West,P0051,S010,8,159.11,1272.88,2025-01-16,2025-01-16,2,On Time,Fulfilled,0,0
O002112,2025-03-15,West,P0041,S004,8,162.16,1297.28,2025-03-21,2025-03-21,6,On Time,Fulfilled,0,0
O002113,2025-07-03,East,P0013,S004,7,290.72,2035.04,2025-07-09,2025-07-08,5,On Time,Fulfilled,0,0
O002114,2025-09-14,South,P0036,S001,5,98.04,490.2,2025-09-17,2025-09-18,4,Late,Fulfilled,0,1
O002115,2025-12-28,East,P0030,S007,7,299.53,2096.71,2026-01-03,2026-01-03,6,On Time,Fulfilled,0,0
O002116,2025-03-07,South,P0041,S004,4,162.16,648.64,2025-03-12,2025-03-12,5,On Time,Fulfilled,0,0
O002117,2025-04-08,South,P0046,S007,3,225.07,675.21,2025-04-14,2025-04-15,7,Late,Fulfilled,0,1
O002118,2025-07-03,West,P0025,S004,4,171.85,687.4,2025-07-06,2025-07-05,2,On Time,Fulfilled,0,0
O002119,2025-03-21,South,P0035,S010,6,211.82,1270.92,2025-03-25,2025-03-25,4,On Time,Fulfilled,0,0
O002120,2025-11-21,South,P0045,S004,7,109.48,766.36,2025-11-26,2025-11-28,7,Late,Fulfilled,0,1
O002121,2025-08-22,South,P0011,S010,2,132.12,264.24,2025-08-24,2025-08-23,1,On Time,Fulfilled,0,0
O002122,2025-05-06,East,P0003,S010,5,294.12,1470.6,2025-05-09,2025-05-11,5,Late,Fulfilled,0,1
O002123,2025-01-30,North,P0046,S007,4,225.07,900.28,2025-02-03,2025-02-03,4,On Time,Fulfilled,0,0
O002124,2025-01-13,Central,P0036,S001,4,98.04,392.16,2025-01-17,2025-01-18,5,Late,Fulfilled,0,1
O002125,2025-09-10,Central,P0019,S010,2,269.79,539.58,2025-09-14,2025-09-14,4,On Time,Fulfilled,0,0
O002126,2025-06-29,East,P0057,S004,4,302.85,1211.4,2025-07-03,2025-07-08,9,Late,Fulfilled,0,1
O002127,2025-12-10,North,P0031,S010,3,75.12,225.36,2025-12-16,2025-12-16,6,On Time,Fulfilled,0,0
O002128,2025-12-05,Central,P0022,S007,4,174.48,697.92,2025-12-11,2025-12-11,6,On Time,Fulfilled,0,0
O002129,2025-02-18,South,P0005,S004,7,247.38,1731.66,2025-02-23,2025-02-24,6,Late,Fulfilled,0,1
O002130,2025-03-15,East,P0007,S010,2,85.99,171.98,2025-03-20,2025-03-19,4,On Time,Fulfilled,0,0
O002131,2025-04-28,Central,P0040,S001,2,216.21,432.42,2025-05-03,2025-05-02,4,On Time,Fulfilled,0,0
O002132,2025-06-16,East,P0013,S004,6,290.72,1744.32,2025-06-18,2025-06-17,1,On Time,Fulfilled,0,0
O002133,2025-06-29,East,P0034,S007,8,263.25,2106.0,2025-07-02,2025-07-01,2,On Time,Fulfilled,0,0
O002134,2025-10-25,South,P0009,S004,5,209.42,1047.1,2025-10-31,2025-11-03,9,Late,Fulfilled,0,1
O002135,2025-07-21,South,P0027,S010,5,275.2,1376.0,2025-07-25,2025-07-28,7,Late,Fulfilled,0,1
O002136,2025-09-02,South,P0016,S001,7,140.21,981.47,2025-09-07,2025-09-08,6,Late,Fulfilled,0,1
O002137,2025-01-30,North,P0012,S001,2,86.98,173.96,2025-02-03,2025-02-03,4,On Time,Fulfilled,0,0
O002138,2025-04-05,West,P0045,S004,6,109.48,656.88,2025-04-09,2025-04-10,5,Late,Fulfilled,0,1
O002139,2025-12-17,West,P0025,S004,6,171.85,1031.1,2025-12-22,2025-12-21,4,On Time,Fulfilled,0,0
O002140,2025-01-16,Central,P0046,S007,8,225.07,1800.56,2025-01-22,2025-01-23,7,Late,Fulfilled,0,1
O002141,2025-11-08,North,P0031,S010,5,75.12,375.6,2025-11-12,2025-11-11,3,On Time,Fulfilled,0,0
O002142,2025-04-22,East,P0054,S007,7,261.11,1827.77,2025-04-26,2025-04-27,5,Late,Fulfilled,0,1
O002143,2025-03-30,North,P0010,S007,8,101.15,809.2,2025-04-02,2025-04-03,4,Late,Fulfilled,0,1
O002144,2025-05-19,Central,P0059,S010,6,209.28,1255.68,2025-05-23,2025-05-23,4,On Time,Fulfilled,0,0
O002145,2025-01-07,West,P0053,S004,5,133.42,667.1,2025-01-11,2025-01-11,4,On Time,Fulfilled,0,0
O002146,2025-02-25,East,P0045,S004,3,109.48,328.44,2025-02-27,2025-02-26,1,On Time,Fulfilled,0,0
O002147,2025-04-06,West,P0028,S001,4,123.49,493.96,2025-04-11,2025-04-12,6,Late,Fulfilled,0,1
O002148,2025-07-14,Central,P0029,S004,2,76.33,152.66,2025-07-19,2025-07-18,4,On Time,Fulfilled,0,0
O002149,2025-02-19,Central,P0052,S001,1,57.76,57.76,2025-02-22,2025-02-22,3,On Time,Fulfilled,0,0
O002150,2025-03-24,South,P0056,S001,2,210.07,420.14,2025-03-27,2025-03-28,4,Late,Fulfilled,0,1
O002151,2025-08-17,Central,P0038,S007,4,97.26,389.04,2025-08-19,2025-08-20,3,Late,Fulfilled,0,1
O002152,2025-12-16,North,P0049,S004,4,224.76,899.04,2025-12-22,2025-12-23,7,Late,Fulfilled,0,1
O002153,2025-05-17,East,P0058,S007,3,66.02,198.06,2025-05-23,2025-05-23,6,On Time,Fulfilled,0,0
O002154,2025-09-28,West,P0057,S004,8,302.85,2422.8,2025-10-03,2025-10-02,4,On Time,Fulfilled,0,0
O002155,2025-02-03,North,P0004,S001,5,209.94,1049.7,2025-02-05,2025-02-09,6,Late,Fulfilled,0,1
O002156,2025-09-18,West,P0025,S004,2,171.85,343.7,2025-09-20,2025-09-20,2,On Time,Fulfilled,0,0
O002157,2025-06-29,South,P0006,S007,1,73.03,73.03,2025-07-05,2025-07-06,7,Late,Fulfilled,0,1
O002158,2025-04-12,East,P0019,S010,4,269.79,1079.16,2025-04-16,2025-04-15,3,On Time,Fulfilled,0,0
O002159,2025-06-16,North,P0049,S004,2,224.76,449.52,2025-06-22,2025-06-23,7,Late,Fulfilled,0,1
O002160,2025-06-12,Central,P0005,S004,4,247.38,989.52,2025-06-14,2025-06-14,2,On Time,Fulfilled,0,0
O002161,2025-12-06,Central,P0050,S007,2,37.5,75.0,2025-12-10,2025-12-10,4,On Time,Fulfilled,0,0
O002162,2025-06-21,West,P0009,S004,7,209.42,1465.94,2025-06-26,2025-06-27,6,Late,Fulfilled,0,1
O002163,2025-11-20,East,P0008,S001,4,158.77,635.08,2025-11-26,2025-11-26,6,On Time,Fulfilled,0,0
O002164,2025-10-08,Central,P0010,S007,6,101.15,606.9,2025-10-14,2025-10-14,6,On Time,Fulfilled,0,0
O002165,2025-12-05,North,P0047,S010,5,108.12,540.6,2025-12-09,2025-12-09,4,On Time,Fulfilled,0,0
O002166,2025-06-15,East,P0033,S004,8,183.37,1466.96,2025-06-20,2025-06-20,5,On Time,Fulfilled,0,0
O002167,2025-10-28,East,P0005,S004,6,247.38,1484.28,2025-10-30,2025-10-30,2,On Time,Fulfilled,0,0
O002168,2025-10-29,Central,P0042,S007,6,315.31,1891.86,2025-11-03,2025-11-06,8,Late,Fulfilled,0,1
O002169,2025-12-14,North,P0039,S010,5,71.46,357.3,2025-12-18,2025-12-18,4,On Time,Fulfilled,0,0
O002170,2025-02-28,West,P0029,S004,7,76.33,534.31,2025-03-02,2025-03-01,1,On Time,Fulfilled,0,0
O002171,2025-10-09,North,P0051,S010,5,159.11,795.55,2025-10-14,2025-10-14,5,On Time,Fulfilled,0,0
O002172,2025-10-04,Central,P0003,S010,8,294.12,2352.96,2025-10-08,2025-10-09,5,Late,Fulfilled,0,1
O002173,2025-05-19,West,P0039,S010,6,71.46,428.76,2025-05-24,2025-05-23,4,On Time,Fulfilled,0,0
O002174,2025-09-06,East,P0004,S001,7,209.94,1469.58,2025-09-09,2025-09-10,4,Late,Fulfilled,0,1
O002175,2025-02-09,South,P0057,S004,8,302.85,2422.8,2025-02-14,2025-02-14,5,On Time,Fulfilled,0,0
O002176,2025-02-07,Central,P0043,S010,4,254.39,1017.56,2025-02-09,2025-02-11,4,Late,Fulfilled,0,1
O002177,2025-05-13,West,P0038,S007,6,97.26,583.56,2025-05-18,2025-05-19,6,Late,Fulfilled,0,1
O002178,2025-08-08,North,P0002,S007,8,244.65,1957.2,2025-08-10,2025-08-09,1,On Time,Fulfilled,0,0
O002179,2025-02-22,Central,P0050,S007,4,37.5,150.0,2025-02-26,2025-03-03,9,Late,Fulfilled,0,1
O002180,2025-06-05,West,P0039,S010,6,71.46,428.76,2025-06-08,2025-06-07,2,On Time,Fulfilled,0,0
O002181,2025-12-22,Central,P0042,S007,3,315.31,945.93,2025-12-27,2025-12-27,5,On Time,Fulfilled,0,0
O002182,2025-10-12,East,P0039,S010,8,71.46,571.68,2025-10-15,2025-10-16,4,Late,Fulfilled,0,1
O002183,2025-06-05,Central,P0004,S001,4,209.94,839.76,2025-06-10,2025-06-11,6,Late,Fulfilled,0,1
O002184,2025-09-14,Central,P0022,S007,4,174.48,697.92,2025-09-20,2025-09-19,5,On Time,Fulfilled,0,0
O002185,2025-01-23,South,P0026,S007,1,250.97,250.97,2025-01-26,2025-01-30,7,Late,Fulfilled,0,1
O002186,2025-12-14,North,P0009,S004,5,209.42,1047.1,2025-12-18,2025-12-19,5,Late,Fulfilled,0,1
O002187,2025-12-09,West,P0007,S010,7,85.99,601.93,2025-12-15,2025-12-15,6,On Time,Fulfilled,0,0
O002188,2025-05-29,South,P0051,S010,6,159.11,954.66,2025-06-03,2025-06-04,6,Late,Fulfilled,0,1
O002189,2025-12-11,East,P0022,S007,6,174.48,1046.88,2025-12-15,2025-12-16,5,Late,Fulfilled,0,1
O002190,2025-04-30,Central,P0054,S007,3,261.11,783.33,2025-05-03,2025-05-04,4,Late,Fulfilled,0,1
O002191,2025-05-05,South,P0036,S001,7,98.04,686.28,2025-05-11,2025-05-17,12,Late,Fulfilled,0,1
O002192,2025-10-28,South,P0007,S010,3,85.99,257.97,2025-10-31,2025-10-31,3,On Time,Fulfilled,0,0
O002193,2025-12-22,North,P0046,S007,3,225.07,675.21,2025-12-24,2025-12-29,7,Late,Fulfilled,0,1
O002194,2025-02-21,East,P0002,S007,2,244.65,489.3,2025-02-23,2025-02-23,2,On Time,Fulfilled,0,0
O002195,2025-01-30,West,P0028,S001,7,123.49,864.43,2025-02-01,2025-02-01,2,On Time,Fulfilled,0,0
O002196,2025-09-18,North,P0021,S004,7,179.24,1254.68,2025-09-22,2025-09-21,3,On Time,Fulfilled,0,0
O002197,2025-06-30,North,P0060,S001,5,118.33,591.65,2025-07-06,2025-07-09,9,Late,Fulfilled,0,1
O002198,2025-05-01,West,P0032,S001,2,166.64,333.28,2025-05-03,2025-05-04,3,Late,Fulfilled,0,1
O002199,2025-11-08,North,P0031,S010,5,75.12,375.6,2025-11-11,2025-11-10,2,On Time,Fulfilled,0,0
O002200,2025-10-24,Central,P0038,S007,5,97.26,486.3,2025-10-27,2025-10-26,2,On Time,Fulfilled,0,0
O002201,2025-09-17,North,P0014,S007,6,195.03,1170.18,2025-09-19,2025-09-18,1,On Time,Fulfilled,0,0
O002202,2025-11-26,West,P0022,S007,5,174.48,872.4,2025-12-01,2025-12-01,5,On Time,Fulfilled,0,0
O002203,2025-10-12,West,P0057,S004,5,302.85,1514.25,2025-10-18,2025-10-19,7,Late,Fulfilled,0,1
O002204,2025-01-12,West,P0025,S004,2,171.85,343.7,2025-01-16,2025-01-15,3,On Time,Fulfilled,0,0
O002205,2025-07-24,North,P0006,S007,5,73.03,365.15,2025-07-26,2025-07-25,1,On Time,Fulfilled,0,0
O002206,2025-08-29,East,P0052,S001,2,57.76,115.52,2025-08-31,2025-08-31,2,On Time,Fulfilled,0,0
O002207,2025-11-29,East,P0024,S001,1,64.9,64.9,2025-12-03,2025-12-06,7,Late,Fulfilled,0,1
O002208,2025-03-21,Central,P0031,S010,7,75.12,525.84,2025-03-26,2025-03-25,4,On Time,Fulfilled,0,0
O002209,2025-09-04,West,P0007,S010,3,85.99,257.97,2025-09-09,2025-09-10,6,Late,Fulfilled,0,1
O002210,2025-12-17,East,P0046,S007,5,225.07,1125.35,2025-12-21,2025-12-20,3,On Time,Fulfilled,0,0
O002211,2025-10-30,Central,P0041,S004,5,162.16,810.8,2025-11-05,2025-11-04,5,On Time,Fulfilled,0,0
O002212,2025-03-03,East,P0055,S010,5,76.46,382.3,2025-03-07,2025-03-08,5,Late,Returned,1,1
O002213,2025-11-07,South,P0050,S007,6,37.5,225.0,2025-11-11,2025-11-13,6,Late,Fulfilled,0,1
O002214,2025-04-26,North,P0010,S007,6,101.15,606.9,2025-04-30,2025-04-30,4,On Time,Fulfilled,0,0
O002215,2025-04-09,North,P0029,S004,8,76.33,610.64,2025-04-13,2025-04-14,5,Late,Fulfilled,0,1
O002216,2025-02-14,East,P0028,S001,5,123.49,617.45,2025-02-19,2025-02-19,5,On Time,Fulfilled,0,0
O002217,2025-12-25,South,P0021,S004,1,179.24,179.24,2025-12-27,2025-12-29,4,Late,Fulfilled,0,1
O002218,2025-06-29,North,P0053,S004,8,133.42,1067.36,2025-07-03,2025-07-04,5,Late,Fulfilled,0,1
O002219,2025-12-13,East,P0055,S010,5,76.46,382.3,2025-12-17,2025-12-17,4,On Time,Fulfilled,0,0
O002220,2025-08-26,East,P0050,S007,2,37.5,75.0,2025-08-30,2025-08-30,4,On Time,Fulfilled,0,0
O002221,2025-08-15,East,P0049,S004,5,224.76,1123.8,2025-08-20,2025-08-19,4,On Time,Fulfilled,0,0
O002222,2025-05-11,East,P0023,S010,7,93.63,655.41,2025-05-13,2025-05-17,6,Late,Fulfilled,0,1
O002223,2025-01-24,Central,P0014,S007,2,195.03,390.06,2025-01-27,2025-01-28,4,Late,Fulfilled,0,1
O002224,2025-07-01,Central,P0024,S001,6,64.9,389.4,2025-07-03,2025-07-02,1,On Time,Returned,1,0
O002225,2025-10-30,Central,P0004,S001,3,209.94,629.82,2025-11-04,2025-11-05,6,Late,Fulfilled,0,1
O002226,2025-03-04,South,P0019,S010,4,269.79,1079.16,2025-03-09,2025-03-08,4,On Time,Fulfilled,0,0
O002227,2025-05-03,East,P0055,S010,2,76.46,152.92,2025-05-09,2025-05-10,7,Late,Fulfilled,0,1
O002228,2025-11-01,West,P0049,S004,7,224.76,1573.32,2025-11-04,2025-11-04,3,On Time,Returned,1,0
O002229,2025-07-15,East,P0052,S001,1,57.76,57.76,2025-07-20,2025-07-19,4,On Time,Fulfilled,0,0
O002230,2025-03-14,East,P0047,S010,8,108.12,864.96,2025-03-19,2025-03-19,5,On Time,Fulfilled,0,0
O002231,2025-12-14,East,P0007,S010,4,85.99,343.96,2025-12-19,2025-12-19,5,On Time,Fulfilled,0,0
O002232,2025-11-02,East,P0048,S001,3,141.97,425.91,2025-11-04,2025-11-05,3,Late,Fulfilled,0,1
O002233,2025-08-20,West,P0049,S004,4,224.76,899.04,2025-08-23,2025-08-22,2,On Time,Fulfilled,0,0
O002234,2025-04-29,Central,P0007,S010,6,85.99,515.94,2025-05-03,2025-05-04,5,Late,Fulfilled,0,1
O002235,2025-03-22,Central,P0012,S001,1,86.98,86.98,2025-03-26,2025-03-26,4,On Time,Fulfilled,0,0
O002236,2025-08-01,East,P0018,S007,7,79.76,558.32,2025-08-06,2025-08-06,5,On Time,Fulfilled,0,0
O002237,2025-05-12,East,P0036,S001,4,98.04,392.16,2025-05-17,2025-05-18,6,Late,Fulfilled,0,1
O002238,2025-06-14,South,P0004,S001,6,209.94,1259.64,2025-06-20,2025-06-21,7,Late,Fulfilled,0,1
O002239,2025-02-09,South,P0014,S007,5,195.03,975.15,2025-02-15,2025-02-16,7,Late,Fulfilled,0,1
O002240,2025-08-18,West,P0019,S010,4,269.79,1079.16,2025-08-20,2025-08-19,1,On Time,Fulfilled,0,0
O002241,2025-12-25,South,P0029,S004,7,76.33,534.31,2025-12-30,2025-12-29,4,On Time,Fulfilled,0,0
O002242,2025-11-05,East,P0051,S010,5,159.11,795.55,2025-11-09,2025-11-08,3,On Time,Fulfilled,0,0
O002243,2025-03-30,Central,P0006,S007,7,73.03,511.21,2025-04-04,2025-04-03,4,On Time,Fulfilled,0,0
O002244,2025-04-04,West,P0024,S001,2,64.9,129.8,2025-04-09,2025-04-08,4,On Time,Fulfilled,0,0
O002245,2025-09-02,Central,P0018,S007,3,79.76,239.28,2025-09-07,2025-09-08,6,Late,Fulfilled,0,1
O002246,2025-11-24,North,P0029,S004,3,76.33,228.99,2025-11-29,2025-11-28,4,On Time,Fulfilled,0,0
O002247,2025-01-01,East,P0032,S001,5,166.64,833.2,2025-01-06,2025-01-06,5,On Time,Fulfilled,0,0
O002248,2025-10-29,East,P0054,S007,1,261.11,261.11,2025-10-31,2025-10-30,1,On Time,Fulfilled,0,0
O002249,2025-01-29,South,P0014,S007,7,195.03,1365.21,2025-02-01,2025-02-01,3,On Time,Fulfilled,0,0
O002250,2025-10-27,North,P0026,S007,2,250.97,501.94,2025-10-31,2025-10-30,3,On Time,Fulfilled,0,0
O002251,2025-09-24,East,P0003,S010,5,294.12,1470.6,2025-09-28,2025-09-27,3,On Time,Fulfilled,0,0
O002252,2025-04-11,West,P0052,S001,1,57.76,57.76,2025-04-17,2025-04-22,11,Late,Fulfilled,0,1
O002253,2025-12-21,North,P0034,S007,3,263.25,789.75,2025-12-23,2025-12-23,2,On Time,Fulfilled,0,0
O002254,2025-09-30,East,P0048,S001,4,141.97,567.88,2025-10-06,2025-10-07,7,Late,Fulfilled,0,1
O002255,2025-10-24,East,P0046,S007,4,225.07,900.28,2025-10-28,2025-10-28,4,On Time,Fulfilled,0,0
O002256,2025-02-08,North,P0057,S004,1,302.85,302.85,2025-02-13,2025-02-14,6,Late,Fulfilled,0,1
O002257,2025-01-31,North,P0006,S007,3,73.03,219.09,2025-02-05,2025-02-07,7,Late,Fulfilled,0,1
O002258,2025-10-15,West,P0019,S010,2,269.79,539.58,2025-10-19,2025-10-20,5,Late,Fulfilled,0,1
O002259,2025-07-14,South,P0017,S004,4,179.09,716.36,2025-07-19,2025-07-22,8,Late,Fulfilled,0,1
O002260,2025-03-23,South,P0056,S001,6,210.07,1260.42,2025-03-27,2025-03-28,5,Late,Fulfilled,0,1
O002261,2025-09-09,South,P0056,S001,8,210.07,1680.56,2025-09-15,2025-09-16,7,Late,Fulfilled,0,1
O002262,2025-02-06,North,P0035,S010,8,211.82,1694.56,2025-02-08,2025-02-07,1,On Time,Fulfilled,0,0
O002263,2025-05-25,East,P0038,S007,3,97.26,291.78,2025-05-27,2025-05-26,1,On Time,Fulfilled,0,0
O002264,2025-10-17,East,P0032,S001,4,166.64,666.56,2025-10-19,2025-10-19,2,On Time,Fulfilled,0,0
O002265,2025-11-16,East,P0023,S010,6,93.63,561.78,2025-11-22,2025-11-22,6,On Time,Fulfilled,0,0
O002266,2025-02-21,East,P0016,S001,4,140.21,560.84,2025-02-23,2025-02-22,1,On Time,Fulfilled,0,0
O002267,2025-07-04,North,P0054,S007,7,261.11,1827.77,2025-07-09,2025-07-09,5,On Time,Fulfilled,0,0
O002268,2025-02-07,East,P0041,S004,5,162.16,810.8,2025-02-13,2025-02-13,6,On Time,Fulfilled,0,0
O002269,2025-07-27,Central,P0020,S001,4,148.59,594.36,2025-07-29,2025-08-01,5,Late,Returned,1,1
O002270,2025-11-06,East,P0037,S004,6,84.71,508.26,2025-11-10,2025-11-11,5,Late,Fulfilled,0,1
O002271,2025-01-09,East,P0060,S001,2,118.33,236.66,2025-01-11,2025-01-10,1,On Time,Fulfilled,0,0
O002272,2025-10-23,East,P0005,S004,6,247.38,1484.28,2025-10-28,2025-10-29,6,Late,Fulfilled,0,1
O002273,2025-01-19,South,P0022,S007,6,174.48,1046.88,2025-01-25,2025-01-25,6,On Time,Fulfilled,0,0
O002274,2025-01-24,West,P0026,S007,3,250.97,752.91,2025-01-28,2025-01-28,4,On Time,Fulfilled,0,0
O002275,2025-10-24,South,P0028,S001,7,123.49,864.43,2025-10-27,2025-10-28,4,Late,Fulfilled,0,1
O002276,2025-10-09,West,P0032,S001,4,166.64,666.56,2025-10-15,2025-10-14,5,On Time,Fulfilled,0,0
O002277,2025-10-19,North,P0021,S004,7,179.24,1254.68,2025-10-22,2025-10-21,2,On Time,Fulfilled,0,0
O002278,2025-11-02,West,P0032,S001,7,166.64,1166.48,2025-11-05,2025-11-09,7,Late,Fulfilled,0,1
